Poké Fan♀ Imani,Imani,2,3
2
Team 1
Beedrill,Poison Jab,Fell Stinger,Endeavor,Agility,Focus Sash,Jolly,Swarm,0,31,0,0,0,31,0,108,0,0,0,108
Beautifly,Bug Buzz,Mega Drain,Attract,Quiver Dance,Mental Herb,Modest,Swarm,0,0,0,31,0,31,0,0,0,108,0,108
Ledian,Light Screen,Baton Pass,Swords Dance,Agility,Focus Band,Bashful,Early Bird,31,0,0,0,31,0,108,0,0,0,108,0
Team 2
Murkrow,Dark Pulse,Fly,Torment,Taunt,Wacan Berry,Adamant,Prankster,0,31,0,0,0,31,0,108,0,0,0,108
Beautifly,Bug Buzz,Mega Drain,Attract,Quiver Dance,Mental Herb,Modest,Swarm,0,0,0,31,0,31,0,0,0,108,0,108
Roselia,Magical Leaf,Toxic,Sludge Bomb,Cotton Spore,Black Sludge,Modest,Poison Point,0,0,0,31,0,31,0,0,0,108,0,108
3
Team 3
Combusken,Ember,Double Kick,Quick Attack,Sand Attack,Scope Lens,Docile,Blaze,0,31,31,0,0,31,0,108,108,0,0,108
Misdreavus,Pain Split,Shadow Ball,Confuse Ray,Thunder Wave,Focus Band,Impish,Levitate,31,0,31,0,31,0,108,0,108,0,108,0
Persian,Fake Out,Slash,Torment,Swagger,Silk Scarf,Quirky,Technician,0,31,31,0,0,31,0,108,108,0,0,108
