School Kid♀ Glorya,Glorya,1,2
1
Team 1
Pikachu,Spark,Brick Break,Iron Tail,Quick Attack,Light Ball,Jolly,Lightning Rod,15,31,15,0,15,31,0,108,0,0,0,108
Carvanha,Bite,Screech,Scary Face,Swagger,Shell Bell,Quiet,Rough Skin,31,0,0,31,0,0,108,0,0,108,0,0
Slowpoke,Confusion,Disable,Water Pulse,Yawn,Sitrus Berry,Modest,Oblivious,31,0,0,31,0,0,108,0,0,108,0,0
Team 2
Corphish,Crabhammer,Water Pulse,Knock Off,Protect,Mystic Water,Brave,Adaptability,31,31,0,0,0,0,108,108,0,0,0,0
Shuppet,Will-o-wisp,Shadow Sneak,Grudge,Knock Off,Rawst Berry,Adamant,Insomnia,31,31,31,31,31,31,108,108,0,0,0,0
Koffing,Sludge,Smokescreen,Torment,Haze,Poison Barb,Adamant,Levitate,31,31,0,0,0,0,108,108,0,0,0,0
Team 3
Bidoof,Curse,Headbutt,Pluck,Yawn,Leftovers,Adamant,Simple,31,31,0,0,0,0,108,108,0,0,0,0
Treecko,Mega Drain,Endeavor,Brick Break,Rock Slide,Focus Sash,Jolly,Overgrow,0,31,0,0,0,31,0,108,0,0,0,108
Nuzleaf,Extrasensory,Fake Out,Razor Leaf,Rock Tomb,Sitrus Berry,Hardy,Chlorophyll,31,0,0,0,0,31,108,0,0,0,0,108
2
Team 4
Pachirisu,Discharge,Sweet Kiss,Quick Attack,Nuzzle,Shuca Berry,Modest,Volt Absorb,31,0,0,0,0,31,108,0,0,0,0,108
Elekid,Thunder Punch,Quick Attack,Swift,Light Screen,Cheri Berry,Naive,Static,0,31,0,0,0,31,0,108,0,0,0,108
Machoke,Low Kick,Rock Tomb,Facade,Scary Face,Focus Band,Adamant,Guts,0,31,0,0,0,31,0,108,0,0,0,108
