Tuber♀ Tyra,Tyra,1,2
1
Team 1
Riolu,Force Palm,Counter,Copycat,Screech,Focus Sash,Adamant,Prankster,0,31,0,0,0,31,0,108,0,0,0,108
Mudkip,Rock Slide,Dig,Avalanche,Waterfall,Rindo Berry,Adamant,Torrent,31,31,0,0,0,0,108,108,0,0,0,0
Cranidos,Headbutt,Rock Slide,Scary Face,Leer,King's Rock,Adamant,Mold Breaker,0,31,0,0,0,31,0,108,0,0,0,108
Team 2
Carvanha,Bite,Screech,Scary Face,Swagger,Shell Bell,Quiet,Rough Skin,31,0,0,31,0,0,108,0,0,108,0,0
Geodude,Bulldoze,Rock Blast,Strength,Protect,Sitrus Berry,Brave,Sturdy,31,31,0,0,0,0,108,108,0,0,0,0
Shellos,Water Pulse,Mud-slap,Harden,Rain Dance,Lax Incense,Relaxed,Storm Drain,31,31,31,31,31,31,108,0,108,0,0,0
2
Team 3
Smoochum,Sweet Kiss,Sing,Confusion,Ice Beam,Bright Powder,Modest,Oblivious,31,0,0,31,0,0,108,0,0,108,0,0
Minun,Spark,Charm,Encore,Helping Hand,Salac Berry,Docile,Minus,0,31,0,0,0,31,0,108,0,0,0,108
Anorith,Metal Claw,Fury Cutter,Ancient Power,Water Gun,Scope Lens,Adamant,Battle Armor,0,31,0,0,0,31,0,108,0,0,0,108
