Lass McKenna,McKenna,5,6
5
Team 1
Lumineon,Brine,Gust,Whirlpool,U-turn,Rindo Berry,Modest,Storm Drain,31,10,10,31,10,31,148,0,0,148,0,148
Gastrodon,Mirror Coat,Recover,Waterfall,Earthquake,Leftovers,Careful,Storm Drain,31,31,15,15,31,15,148,148,4,4,148,4
Breloom,Protect,Spore,Leech Seed,Low Sweep,Toxic Orb,Jolly,Poison Heal,31,15,31,15,15,31,148,4,148,4,4,148
Team 2
Ludicolo,Waterfall,Razor Leaf,Drain Punch,Swords Dance,Muscle Band,Adamant,Own Tempo,31,31,15,15,15,31,148,148,4,4,4,148
Hitmontop,Triple Kick,Dig,Mach Punch,Fake Out,Liechi Berry,Hardy,Intimidate,31,31,31,0,0,0,148,148,148,0,0,0
Octillery,Octazooka,Ice Beam,Psychic,Protect,Leftovers,Modest,Moody,31,10,10,31,10,31,148,0,0,148,0,148
6
Team 3
Wailord,Defense Curl,Rollout,Waterfall,Avalanche,Wacan Berry,Adamant,Pressure,31,31,20,0,20,31,60,204,0,0,0,204
Shuckle,Wrap,Power Split,Toxic,Rest,Chesto Berry,Careful,Sturdy,31,20,31,0,31,20,204,60,0,0,204,0
Muk,Poison Jab,Minimize,Acid Armor,Brick Break,Black Sludge,Impish,Poison Touch,31,31,31,0,20,20,204,60,204,0,0,0
