Collector Kelton,Kelton,M
M
Team 1
Poliwrath,Focus Punch,Strength,Giga Impact,Earthquake,King's Rock,Jolly,Water Absorb,31,31,31,31,31,31,4,252,0,0,0,252
Muk,Gunk Shot,Fling,Explosion,Shadow Punch,Quick Claw,Adamant,Poison Touch,31,31,31,31,31,31,252,252,0,0,0,4
Weezing,Sludge Bomb,Fire Blast,Will-o-wisp,Pain Split,Bright Powder,Calm,Levitate,31,31,31,31,31,31,252,0,4,0,252,0
Team 2
Lapras,Sheer Cold,Sleep Talk,Rest,Double Team,Sitrus Berry,Calm,Shell Armor,31,0,31,31,31,31,252,0,4,0,252,0
Vespiquen,Double Team,Defend Order,Roost,Toxic,Leftovers,Careful,Pressure,31,0,31,31,31,31,252,0,0,0,252,4
Raichu,Thunder Punch,Feint,Brick Break,Double Team,Focus Band,Jolly,Lightning Rod,31,31,31,0,31,31,4,252,0,0,0,252
Team 3
Lickilicky,Explosion,Power Whip,Gyro Ball,Knock Off,Choice Band,Brave,Cloud Nine,31,31,31,31,31,31,252,252,4,0,0,0
Breloom,Spore,Mach Punch,Counter,Bullet Seed,Focus Sash,Jolly,Technician,31,31,31,31,31,31,4,252,0,0,0,252
Abomasnow,Blizzard,Energy Ball,Earth Power,Focus Blast,Choice Scarf,Modest,Snow Warning,31,31,31,31,31,31,4,0,0,252,0,252
Team 4
Lickilicky,Surf,Ice Beam,Thunderbolt,Shadow Ball,Expert Belt,Modest,Oblivious,31,0,31,31,31,31,252,0,4,252,0,0
Breloom,Spore,Substitute,Bulk Up,Rock Tomb,Toxic Orb,Jolly,Poison Heal,31,31,31,0,31,31,252,4,0,0,0,252
Milotic,Scald,Ice Beam,Hydro Pump,Dragon Pulse,Life Orb,Timid,Competitive,31,31,31,31,31,31,4,0,0,252,0,252
