Madame Mayra,Mayra,7,M
7
Team 1
Salamence,Fly,Aerial Ace,Steel Wing,Roost,Cheri Berry,Adamant,Intimidate,31,31,25,0,25,31,44,220,0,0,0,220
Aerodactyl,Swagger,Attract,Rock Slide,Roost,Leftovers,Careful,Pressure,31,31,20,0,31,20,204,60,0,0,204,0
Roserade,Leech Seed,Ingrain,Giga Drain,Substitute,Big Root,Bold,Poison Point,31,0,31,31,20,20,204,0,204,60,0,0
M
Team 2
Luxray,Charge,Charge Beam,Thunderbolt,Flash,Shuca Berry,Quiet,Intimidate,31,20,31,31,20,20,204,0,60,204,0,0
Kingdra,Waterfall,Focus Energy,Dragon Dance,Yawn,Razor Claw,Jolly,Sniper,31,31,25,0,25,31,44,220,0,0,0,220
Meganium,Solar Beam,Sunny Day,Synthesis,Ancient Power,Occa Berry,Modest,Overgrow,31,0,25,31,25,31,44,0,0,220,0,220
Team 3
Dusknoir,Double Team,Rest,Sleep Talk,Night Shade,Bright Powder,Sassy,Pressure,31,0,31,0,31,31,252,0,4,0,252,0
Mismagius,Shadow Ball,Dark Pulse,Charge Beam,Imprison,Leftovers,Timid,Levitate,31,0,31,31,31,31,4,0,0,252,0,252
Slaking,Hyper Beam,Blizzard,Fire Blast,Thunderbolt,Wide Lens,Timid,Truant,31,0,31,31,31,31,4,0,0,252,0,252
