Idol Carla,Carla,3,4
3
Team 1
Grovyle,Fury Cutter,Endeavor,Brick Break,Double Team,Bright Powder,Relaxed,Overgrow,31,31,0,0,0,31,108,108,0,0,0,108
Kecleon,Brick Break,Psybeam,Magic Coat,Shadow Sneak,Focus Band,Naive,Color Change,31,0,31,0,0,31,108,0,108,0,0,108
Castform,Ember,Water Pulse,Shock Wave,Weather Ball,Persim Berry,Hasty,Forecast,31,0,0,31,0,31,108,0,0,108,0,108
Team 2
Persian,Fake Out,Slash,Torment,Swagger,Silk Scarf,Quirky,Technician,0,31,31,0,0,31,0,108,108,0,0,108
Mightyena,Bite,Poison Fang,Taunt,Roar,Mental Herb,Jolly,Intimidate,31,31,0,0,0,31,108,108,0,0,0,108
Masquerain,Hydro Pump,Air Slash,Bug Buzz,Stun Spore,Sitrus Berry,Timid,Intimidate,31,0,0,31,0,31,108,0,0,108,0,108
4
Team 3
Sudowoodo,Rock Slide,Double-edge,Sandstorm,Block,Hard Stone,Hardy,Rock Head,31,31,31,31,31,31,108,108,0,0,0,108
Anorith,Metal Claw,Fury Cutter,Ancient Power,Water Gun,Scope Lens,Adamant,Battle Armor,0,31,0,0,0,31,0,108,0,0,0,108
Volbeat,Bug Buzz,Confuse Ray,Quick Attack,Helping Hand,Liechi Berry,Quirky,Swarm,31,0,0,31,0,0,108,0,0,108,0,0
Team 4
Gorebyss,Hydro Pump,Psychic,Baton Pass,Shell Smash,Focus Sash,Modest,Swift Swim,31,10,10,31,10,31,148,0,0,148,0,148
Jumpluff,Aerial Ace,Swagger,Psych Up,Synthesis,Lax Incense,Docile,Chlorophyll,31,0,0,31,0,31,148,0,0,148,0,148
Hitmonlee,Blaze Kick,Close Combat,Focus Energy,Facade,Black Belt,Adamant,Limber,31,31,0,0,0,31,148,148,0,0,0,148
Team 5
Grovyle,Fury Cutter,Endeavor,Brick Break,Double Team,Bright Powder,Relaxed,Overgrow,31,31,0,0,0,31,108,108,0,0,0,108
Cloyster,Icicle Spear,Rock Blast,Razor Shell,Shell Smash,Focus Sash,Adamant,Skill Link,31,31,31,31,31,31,148,148,0,0,0,148
Grumpig,Psybeam,Confuse Ray,Future Sight,Magic Coat,Petaya Berry,Relaxed,Thick Fat,31,10,31,10,31,10,148,0,148,0,148,0
