Waiter Darin,Darin,2,3
2
Team 1
Beautifly,Bug Buzz,Mega Drain,Attract,Quiver Dance,Mental Herb,Modest,Swarm,0,0,0,31,0,31,0,0,0,108,0,108
Nidorino,Double Kick,Water Pulse,Toxic Spikes,Flatter,Focus Band,Quirky,Poison Point,0,31,0,31,0,0,0,108,0,108,0,0
Haunter,Shadow Punch,Confuse Ray,Spite,Grudge,Persim Berry,Rash,Levitate,0,31,0,0,0,31,0,108,0,0,0,108
Team 2
Elekid,Thunder Punch,Quick Attack,Swift,Light Screen,Cheri Berry,Naive,Static,0,31,0,0,0,31,0,108,0,0,0,108
Glameow,Fake Out,Fury Swipes,Growl,Attract,Quick Claw,Adamant,Limber,31,31,0,0,0,0,108,108,0,0,0,0
Skorupi,Poison Sting,Bite,Scary Face,Toxic Spikes,Payapa Berry,Impish,Battle Armor,31,0,31,0,0,0,108,0,108,0,0,0
3
Team 3
Masquerain,Hydro Pump,Air Slash,Bug Buzz,Stun Spore,Sitrus Berry,Timid,Intimidate,31,0,0,31,0,31,108,0,0,108,0,108
Arbok,Poison Fang,Dig,Bite,Glare,Persim Berry,Adamant,Intimidate,31,31,0,0,0,31,108,108,0,0,0,108
Magcargo,Rock Slide,Ember,Acid Armor,Sandstorm,Lax Incense,Gentle,Flame Body,31,31,0,31,0,0,108,108,0,108,0,0
