Idol Tasha,Tasha,M
M
Team 1
Golem,Sandstorm,Defense Curl,Rock Blast,Gyro Ball,Focus Band,Brave,Sand Veil,31,31,31,0,31,0,252,252,4,0,0,0
Kangaskhan,Endure,Reversal,Crunch,Earthquake,Salac Berry,Jolly,Scrappy,31,31,31,31,31,31,4,252,0,0,0,252
Breloom,Spore,Focus Punch,Drain Punch,Swords Dance,Big Root,Jolly,Effect Spore,31,31,31,0,31,31,4,252,0,0,0,252
Team 2
Aerodactyl,Rock Slide,Earthquake,Ice Fang,Iron Head,Muscle Band,Jolly,Pressure,31,31,31,0,31,31,4,252,0,0,0,252
Regice,Thunder,Blizzard,Focus Blast,Flash Cannon,Zoom Lens,Quiet,Clear Body,31,31,31,31,31,31,252,0,4,252,0,0
Dragonite,Outrage,Earthquake,Fire Punch,Dragon Dance,Lum Berry,Adamant,Multiscale,31,31,31,31,31,31,4,252,0,0,0,252
Team 3
Garchomp,Earthquake,Outrage,Rock Tomb,Swords Dance,Focus Sash,Jolly,Rough Skin,31,31,31,0,31,31,4,252,0,0,0,252
Salamence,Dragon Dance,Earthquake,Outrage,Zen Headbutt,King's Rock,Jolly,Intimidate,31,31,31,0,31,31,4,252,0,0,0,252
Dragonite,Outrage,Earthquake,Fire Punch,Dragon Dance,Lum Berry,Adamant,Multiscale,31,31,31,31,31,31,4,252,0,0,0,252
