Policeman Tyron,Tyron,6,7
6
Team 1
Roserade,Leech Seed,Ingrain,Giga Drain,Substitute,Big Root,Bold,Poison Point,31,0,31,31,20,20,204,0,204,60,0,0
Honchkrow,Night Slash,Sky Attack,Brave Bird,Payback,Power Herb,Jolly,Super Luck,31,31,20,0,20,31,60,204,0,0,0,204
Politoed,Perish Song,Ice Beam,Surf,Hypnosis,Quick Claw,Impish,Drizzle,31,31,31,0,20,20,204,60,204,0,0,0
Team 2
Roserade,Leech Seed,Ingrain,Giga Drain,Substitute,Big Root,Bold,Poison Point,31,0,31,31,20,20,204,0,204,60,0,0
Armaldo,Stone Edge,Slash,X-scissor,Iron Tail,Wide Lens,Careful,Battle Armor,31,31,31,31,31,31,204,60,0,0,204,0
Gliscor,Earthquake,Guillotine,Fire Fang,Acrobatics,Sitrus Berry,Impish,Hyper Cutter,31,31,31,0,20,20,204,60,204,0,0,0
7
Team 3
Magmortar,Overheat,Thunderbolt,Psychic,Belch,Sitrus Berry,Modest,Flame Body,31,0,25,31,25,31,44,0,0,220,0,220
Charizard,Flare Blitz,Aerial Ace,Crunch,Dragon Claw,Scope Lens,Adamant,Blaze,31,31,25,0,25,31,44,220,0,0,0,220
Umbreon,Moonlight,Dark Pulse,Yawn,Protect,Leftovers,Bold,Inner Focus,31,0,31,25,31,25,220,0,220,0,44,0
