Parasol Lady Mikaela,Mikaela,2,3
2
Team 1
Omanyte,Mud Shot,Water Gun,Ancient Power,Tickle,Sitrus Berry,Quirky,Shell Armor,31,31,0,0,0,0,108,108,0,0,0,0
Corsola,Bubble Beam,Mirror Coat,Attract,Ancient Power,Focus Sash,Impish,Natural Cure,31,0,0,31,0,0,108,0,0,108,0,0
Spinda,Flail,Teeter Dance,Psybeam,Icy Wind,Silk Scarf,Relaxed,Own Tempo,31,0,31,0,0,0,108,0,108,0,0,0
Team 2
Chimchar,Fire Spin,Double Team,Nasty Plot,Grass Knot,Sitrus Berry,Timid,Blaze,0,0,0,31,0,31,0,0,0,108,0,108
Beedrill,Poison Jab,Fell Stinger,Endeavor,Agility,Focus Sash,Jolly,Swarm,0,31,0,0,0,31,0,108,0,0,0,108
Pachirisu,Discharge,Sweet Kiss,Quick Attack,Nuzzle,Shuca Berry,Modest,Volt Absorb,31,0,0,0,0,31,108,0,0,0,0,108
3
Team 3
Grovyle,Fury Cutter,Endeavor,Brick Break,Double Team,Bright Powder,Relaxed,Overgrow,31,31,0,0,0,31,108,108,0,0,0,108
Bibarel,Defense Curl,Rollout,Waterfall,Yawn,Metronome,Adamant,Simple,31,31,31,0,0,0,108,108,108,0,0,0
Kecleon,Brick Break,Psybeam,Magic Coat,Shadow Sneak,Focus Band,Naive,Color Change,31,0,31,0,0,31,108,0,108,0,0,108
