Pokémon Ranger♂ Rusty,Rusty,7,M
7
Team 1
Walrein,Rest,Sleep Talk,Sheer Cold,Fissure,Quick Claw,Impish,Thick Fat,31,25,31,0,31,25,220,44,220,0,0,0
Snorlax,Body Slam,Earthquake,Curse,Yawn,Leftovers,Adamant,Immunity,31,31,31,0,25,25,44,220,220,0,0,0
Dugtrio,Swagger,Attract,Sand Attack,Sucker Punch,Bright Powder,Careful,Arena Trap,25,31,25,0,31,31,0,220,0,0,220,44
Team 2
Marowak,Earthquake,Double-edge,Aerial Ace,Brick Break,Thick Club,Jolly,Battle Armor,31,31,31,31,31,31,44,220,0,0,0,220
Aggron,Rock Polish,Iron Head,Earthquake,Dragon Rush,Chople Berry,Jolly,Sturdy,31,31,25,0,25,31,44,220,0,0,0,220
Tangrowth,Leech Seed,Double Team,Stun Spore,Giga Drain,Big Root,Calm,Regenerator,31,0,25,31,31,25,220,0,0,44,220,0
M
Team 3
Kangaskhan,Endure,Reversal,Fake Out,Double Hit,Focus Sash,Impish,Scrappy,31,31,31,0,31,31,252,4,252,0,0,0
Aggron,Stone Edge,Avalanche,Payback,Earthquake,Shuca Berry,Adamant,Sturdy,31,31,31,0,31,31,252,252,4,0,0,0
Charizard,Flare Blitz,Wing Attack,Dragon Rush,Dragon Dance,King's Rock,Adamant,Blaze,31,31,31,0,31,31,4,252,0,0,0,252
Team 4
Muk,Gunk Shot,Brick Break,Shadow Punch,Rock Slide,Focus Sash,Adamant,Poison Touch,31,31,31,0,31,31,252,252,4,0,0,0
Regirock,Sandstorm,Stone Edge,Earthquake,Iron Defense,Smooth Rock,Adamant,Sturdy,31,31,31,31,31,31,252,252,0,0,0,4
Infernape,Flamethrower,Focus Blast,Calm Mind,Grass Knot,Wise Glasses,Modest,Blaze,31,0,31,31,31,31,4,0,0,252,0,252
