Cameraman Barrett,Barrett,M
M
Team 1
Ambipom,Double Hit,Thief,Dual Chop,Fake Out,Muscle Band,Jolly,Technician,31,31,31,31,31,31,20,244,84,0,4,156
Jynx,Lovely Kiss,Dream Eater,Sweet Kiss,Energy Ball,Odd Incense,Timid,Dry Skin,31,31,31,31,31,31,4,0,0,252,0,252
Regice,Ice Beam,Ancient Power,Charge Beam,Rest,Chesto Berry,Bold,Clear Body,31,31,31,31,31,31,252,0,252,4,0,0
Team 2
Manectric,Rain Dance,Thunder,Thunder Wave,Hyper Beam,Damp Rock,Modest,Lightning Rod,31,31,31,31,31,31,4,0,0,252,0,252
Rhydon,Earthquake,Hammer Arm,Shadow Claw,Stone Edge,Passho Berry,Brave,Lightning Rod,31,31,31,31,31,31,252,252,4,0,0,0
Granbull,Fire Fang,Play Rough,Brick Break,Thunder Fang,Muscle Band,Jolly,Intimidate,31,31,31,0,31,31,4,252,0,0,0,252
Team 3
Blissey,Soft-boiled,Calm Mind,Flamethrower,Substitute,Leftovers,Bold,Serene Grace,31,31,31,31,31,31,0,0,252,252,0,4
Typhlosion,Eruption,Flamethrower,Extrasensory,Focus Blast,Choice Scarf,Modest,Flash Fire,31,31,31,31,31,31,4,0,0,252,0,252
Venusaur,Giga Drain,Sludge Bomb,Earth Power,Sleep Powder,Black Sludge,Modest,Overgrow,31,31,31,31,31,31,252,0,4,252,0,0
Team 4
Blissey,Soft-boiled,Calm Mind,Flamethrower,Substitute,Leftovers,Bold,Serene Grace,31,31,31,31,31,31,0,0,252,252,0,4
Typhlosion,Eruption,Flamethrower,Extrasensory,Focus Blast,Choice Scarf,Modest,Flash Fire,31,31,31,31,31,31,4,0,0,252,0,252
Machamp,Rock Slide,Dynamic Punch,Ice Punch,Thunder Punch,Muscle Band,Jolly,No Guard,31,31,31,0,31,31,4,252,0,0,0,252
