Scientist Jerrod,Jerrod,4,5
4
Team 1
Cherrim,Petal Dance,Weather Ball,Leech Seed,Sunny Day,Miracle Seed,Hardy,Flower Gift,31,31,0,31,0,0,108,108,0,108,0,0
Purugly,Slash,U-turn,Attract,Fake Out,Silk Scarf,Adamant,Thick Fat,31,31,0,0,31,0,148,148,0,0,148,0
Relicanth,Ancient Power,Water Pulse,Harden,Amnesia,Liechi Berry,Adamant,Sturdy,31,31,31,10,10,10,148,148,148,0,0,0
Team 2
Kingler,Crabhammer,Metal Claw,Knock Off,Protect,Scope Lens,Adamant,Hyper Cutter,31,31,10,10,10,31,148,148,0,0,0,148
Grumpig,Psybeam,Confuse Ray,Future Sight,Magic Coat,Petaya Berry,Relaxed,Thick Fat,31,10,31,10,31,10,148,0,148,0,148,0
Venomoth,Bug Buzz,Psybeam,Sleep Powder,Skill Swap,Persim Berry,Quirky,Shield Dust,31,0,0,31,0,31,148,0,0,148,0,148
5
Team 3
Kangaskhan,Thunderbolt,Focus Punch,Ice Beam,Drain Punch,Pecha Berry,Rash,Scrappy,31,31,15,31,15,15,148,148,4,148,4,4
Slowbro,Calm Mind,Slack Off,Psychic,Surf,Leftovers,Bold,Oblivious,31,15,31,31,15,15,148,4,148,148,4,4
Exploud,Boomburst,Fire Blast,Solar Beam,Focus Blast,Focus Band,Modest,Soundproof,31,15,15,31,15,31,148,4,4,148,4,148
