Roughneck Donnell,Donnell,4,5
4
Team 1
Pidgeot,U-turn,Feather Dance,Brave Bird,Quick Attack,Sharp Beak,Jolly,Big Pecks,31,31,10,10,10,31,148,148,0,0,0,148
Electabuzz,Thunderbolt,Thunder Wave,Brick Break,Light Screen,Cheri Berry,Relaxed,Static,31,31,10,31,10,10,148,148,0,148,0,0
Hitmontop,Triple Kick,Dig,Mach Punch,Fake Out,Liechi Berry,Hardy,Intimidate,31,31,31,0,0,0,148,148,148,0,0,0
Team 2
Prinplup,Whirlpool,Metal Claw,Peck,Double Team,Wacan Berry,Bashful,Torrent,31,31,0,0,0,31,108,108,0,0,0,108
Rotom,Thunderbolt,Shadow Ball,Thunder Wave,Confuse Ray,Cheri Berry,Modest,Levitate,31,0,0,31,0,31,148,0,0,148,0,148
Camerupt,Eruption,Protect,Sandstorm,Rock Slide,Sitrus Berry,Quirky,Solid Rock,31,10,10,31,10,31,148,0,0,148,0,148
5
Team 3
Electrode,Explosion,Spark,Thunder Wave,Thief,Sitrus Berry,Hasty,Aftermath,31,31,15,15,15,31,148,148,4,4,4,148
Skuntank,Explosion,Night Slash,Poison Jab,Play Rough,Bright Powder,Jolly,Aftermath,31,31,15,15,15,31,148,148,4,4,4,148
Forretress,Gyro Ball,Counter,Spikes,Toxic Spikes,Occa Berry,Careful,Sturdy,31,31,15,15,31,15,148,148,4,4,148,4
