Pokémon Ranger♀ Kira,Kira,5,6
5
Team 1
Vespiquen,Attack Order,Slash,Defend Order,-,Razor Claw,Adamant,Pressure,31,31,15,15,15,31,148,148,4,4,4,148
Jynx,Mean Look,Perish Song,Protect,Lovely Kiss,Bright Powder,Bold,Dry Skin,31,15,31,31,15,15,148,4,148,148,4,4
Staraptor,Brave Bird,Close Combat,U-turn,Facade,Choice Band,Adamant,Intimidate,31,31,15,15,15,31,148,148,4,4,4,148
Team 2
Magneton,Shock Wave,Volt Switch,Thunder Wave,Flash Cannon,Choice Specs,Modest,Sturdy,31,10,10,31,10,31,148,0,0,148,0,148
Exploud,Boomburst,Fire Blast,Solar Beam,Focus Blast,Focus Band,Modest,Soundproof,31,15,15,31,15,31,148,4,4,148,4,148
Weezing,Will-o-wisp,Double Team,Sludge Bomb,Substitute,Leftovers,Calm,Levitate,31,31,31,31,31,31,148,4,4,148,148,4
6
Team 3
Swampert,Ancient Power,Muddy Water,Avalanche,Focus Blast,Quick Claw,Sassy,Torrent,31,15,31,15,31,15,148,4,148,4,148,4
Yanmega,Aerial Ace,Steel Wing,Thief,U-turn,Charti Berry,Adamant,Speed Boost,31,31,20,0,20,31,60,204,0,0,0,204
Shuckle,Wrap,Power Split,Toxic,Rest,Chesto Berry,Careful,Sturdy,31,20,31,0,31,20,204,60,0,0,204,0
