Cyclist Lyle,Lyle,M
M
Team 1
Victreebel,Power Whip,Leech Life,Swords Dance,Poison Jab,Scope Lens,Jolly,Chlorophyll,31,31,31,31,31,31,4,252,0,0,0,252
Toxicroak,Fling,Poison Jab,Taunt,Sucker Punch,Light Ball,Jolly,Dry Skin,31,31,31,0,31,31,4,252,0,0,0,252
Umbreon,Foul Play,Attract,Protect,Moonlight,Bright Powder,Calm,Inner Focus,31,0,31,0,31,31,252,0,4,0,252,0
Team 2
Garchomp,Draco Meteor,Earthquake,Rock Tomb,Stealth Rock,Focus Sash,Naive,Rough Skin,31,31,31,31,31,31,0,252,0,4,0,252
Bronzong,Gyro Ball,Body Press,Iron Defense,Earthquake,Custap Berry,Brave,Levitate,31,31,31,31,31,0,252,252,4,0,0,0
Latias,Mist Ball,Dragon Pulse,Calm Mind,Safeguard,Leftovers,Bold,Levitate,31,31,31,31,31,31,252,0,252,4,0,0
Team 3
Heracross,Megahorn,Stone Edge,Facade,Shadow Claw,Lum Berry,Jolly,Moxie,31,31,31,31,31,31,4,252,0,0,0,252
Steelix,Iron Tail,Fire Fang,Stone Edge,Ice Fang,Life Orb,Brave,Sheer Force,31,31,31,31,31,31,252,252,4,0,0,0
Tangrowth,Giga Drain,Focus Blast,Sludge Bomb,Sleep Powder,Sitrus Berry,Modest,Regenerator,31,31,31,31,31,31,252,0,4,252,0,0
Team 4
Heracross,Megahorn,Stone Edge,Facade,Shadow Claw,Lum Berry,Jolly,Moxie,31,31,31,31,31,31,4,252,0,0,0,252
Regirock,Rock Polish,Earthquake,Stone Edge,Body Press,Liechi Berry,Adamant,Sturdy,31,31,31,31,31,31,0,252,4,0,0,252
Abomasnow,Blizzard,Energy Ball,Earth Power,Focus Blast,Choice Scarf,Modest,Snow Warning,31,31,31,31,31,31,4,0,0,252,0,252
