Pokémon Ranger♀ Macy,Macy,5,6
5
Team 1
Tauros,Thrash,Zen Headbutt,Earthquake,Giga Impact,Lum Berry,Jolly,Intimidate,31,31,15,15,15,31,148,148,4,4,4,148
Meganium,Giga Drain,Leech Seed,Synthesis,Substitute,Leftovers,Calm,Overgrow,31,15,15,31,31,15,148,0,0,148,148,0
Jynx,Mean Look,Perish Song,Protect,Lovely Kiss,Bright Powder,Bold,Dry Skin,31,15,31,31,15,15,148,4,148,148,4,4
Team 2
Meganium,Giga Drain,Leech Seed,Synthesis,Substitute,Leftovers,Calm,Overgrow,31,15,15,31,31,15,148,0,0,148,148,0
Sharpedo,Slash,Bite,Water Pulse,Scary Face,Scope Lens,Adamant,Speed Boost,31,31,10,10,10,31,148,148,0,0,0,148
Zangoose,Slash,Double Kick,Roar,Quick Attack,Persim Berry,Hardy,Toxic Boost,31,31,10,10,10,31,148,148,0,0,0,148
6
Team 3
Gallade,Psycho Cut,Poison Jab,Thunder Wave,Confuse Ray,King's Rock,Jolly,Justified,31,31,20,0,20,31,60,204,0,0,0,204
Cradily,Stockpile,Recover,Leech Seed,Swagger,Focus Band,Bold,Storm Drain,31,0,31,20,31,20,204,0,204,60,0,0
Houndoom,Counter,Flame Charge,Crunch,Thunder Fang,Focus Sash,Jolly,Flash Fire,31,31,20,0,20,31,60,204,0,0,0,204
