Jogger Dan,Dan,6,7
6
Team 1
Wailord,Defense Curl,Rollout,Waterfall,Avalanche,Wacan Berry,Adamant,Pressure,31,31,20,0,20,31,60,204,0,0,0,204
Machamp,Counter,Dynamic Punch,Payback,Earthquake,Focus Sash,Adamant,No Guard,31,31,20,0,20,31,60,204,0,0,0,204
Weavile,Night Slash,Ice Punch,Ice Shard,Shadow Claw,Razor Claw,Jolly,Pressure,31,31,20,0,20,31,60,204,0,0,0,204
Team 2
Charizard,Flamethrower,Sunny Day,Focus Blast,Ancient Power,Charti Berry,Modest,Blaze,31,15,15,31,15,31,148,0,0,148,0,148
Cradily,Stockpile,Recover,Leech Seed,Swagger,Focus Band,Bold,Storm Drain,31,0,31,20,31,20,204,0,204,60,0,0
Politoed,Perish Song,Ice Beam,Surf,Hypnosis,Quick Claw,Impish,Drizzle,31,31,31,0,20,20,204,60,204,0,0,0
7
Team 3
Ampharos,Thunder Wave,Facade,Fling,Rest,Toxic Orb,Mild,Static,31,20,31,20,31,0,204,0,60,0,204,0
Tangrowth,Leech Seed,Double Team,Stun Spore,Giga Drain,Big Root,Calm,Regenerator,31,0,25,31,31,25,220,0,0,44,220,0
Porygon-Z,Tri Attack,Shadow Ball,Ice Beam,Thunderbolt,Choice Specs,Modest,Download,31,0,25,31,25,31,36,0,0,252,0,220
